
1 -0.434409 0
2 -0.417103 0.0173062
3 -0.424583 0.0124811
4 -0.435347 0.0139201
5 -0.436211 0.010817
6 -0.437431 0.00891585
7 -0.443536 0.00969802
8 -0.4489 0.00996557
9 -0.447958 0.00883908
10 -0.447471 0.00792091
11 -0.446647 0.00721199
12 -0.445504 0.00668218
13 -0.440217 0.00810734
14 -0.439563 0.00753437
15 -0.440827 0.00712704
16 -0.441909 0.00675402
17 -0.440662 0.00646566
18 -0.439924 0.00614038
19 -0.436224 0.00688697
20 -0.436268 0.0065337
21 -0.43783 0.00640805
22 -0.438765 0.00618098
23 -0.439253 0.00592624
24 -0.440961 0.00592555
25 -0.442317 0.00584305
26 -0.443053 0.00566183
27 -0.4434 0.00545914
28 -0.441325 0.00565474
29 -0.442227 0.00553016
30 -0.441588 0.00538062
31 -0.441749 0.00520662
32 -0.4415 0.00504742
33 -0.440775 0.00494553
34 -0.440121 0.00484224
35 -0.440566 0.00472291
36 -0.440094 0.0046141
37 -0.439921 0.00449098
38 -0.439798 0.00437293
39 -0.438911 0.00435064
40 -0.438294 0.00428525
41 -0.436447 0.00456923
42 -0.436637 0.00446317
43 -0.436714 0.00435882
44 -0.436483 0.00426489
45 -0.435983 0.00419896
46 -0.436335 0.00412174
47 -0.43626 0.00403378
48 -0.436591 0.00396269
49 -0.437276 0.00394089
50 -0.437434 0.00386449
51 -0.437741 0.00380038
52 -0.43748 0.00373569
53 -0.437931 0.00369225
54 -0.438464 0.00366213
55 -0.438345 0.00359691
56 -0.437137 0.00373285
57 -0.436764 0.00368571
58 -0.437165 0.00364376
59 -0.437347 0.0035861
60 -0.437365 0.00352587
61 -0.437273 0.00346883
62 -0.437557 0.00342429
63 -0.437485 0.00337027
64 -0.437708 0.0033247
65 -0.437271 0.00330215
66 -0.437789 0.00329264
67 -0.436097 0.00365785
68 -0.436178 0.00360457
69 -0.436558 0.00357225
70 -0.436316 0.00352916
71 -0.436719 0.00350238
72 -0.436939 0.0034604
73 -0.436785 0.00341618
74 -0.436767 0.00336975
75 -0.435988 0.00341465
76 -0.436198 0.00337595
77 -0.43659 0.00335486
78 -0.435838 0.00339591
79 -0.435831 0.00335266
80 -0.436034 0.00331671
81 -0.435532 0.00331378
82 -0.435567 0.00327331
83 -0.435765 0.00323969
84 -0.435189 0.00325231
85 -0.435204 0.00321386
86 -0.435541 0.00319409
87 -0.435334 0.00316394
88 -0.435426 0.00312913
89 -0.435338 0.00309504
90 -0.435342 0.00306046
91 -0.435521 0.0030319
92 -0.435139 0.00302295
93 -0.435179 0.00299054
94 -0.435621 0.0029915
95 -0.43608 0.00299522
96 -0.436242 0.00296827
97 -0.436507 0.00294938
98 -0.436542 0.00291934
99 -0.437129 0.00294884
100 -0.437283 0.00292325
