1 1 0
2 1.41633 0.00394946
3 1.73937 0.00557221
4 2.01172 0.00664031
5 2.25286 0.00767279
6 2.45906 0.00878954
7 2.64394 0.00930423
8 2.83048 0.00944952
9 3.00073 0.0108153
10 3.16907 0.0113407
11 3.32452 0.0135321
12 3.47661 0.0147395
13 3.61796 0.0159145
14 3.75617 0.0167807
15 3.88688 0.018121
16 4.01988 0.0179125
17 4.15177 0.0182631
18 4.27507 0.0183177
19 4.39217 0.01923
20 4.50284 0.0198509
21 4.61151 0.0210346
22 4.71058 0.0195302
23 4.80853 0.0194879
24 4.91967 0.0199782
25 5.01236 0.0203346
26 5.11687 0.0197413
27 5.20369 0.0197876
28 5.30311 0.0189418
29 5.39329 0.0188203
30 5.49107 0.0176841
31 5.58158 0.0183183
32 5.66274 0.0190683
33 5.75606 0.0204837
34 5.84404 0.0209788
35 5.92714 0.0209863
36 6.01388 0.0206466
37 6.09385 0.0214618
38 6.17872 0.0219398
39 6.26404 0.0220079
40 6.34516 0.0232487
41 6.42758 0.0226934
42 6.50195 0.0221558
43 6.57369 0.0229626
44 6.65112 0.0234315
45 6.72692 0.0237043
46 6.80425 0.0233063
47 6.87225 0.0231183
48 6.94642 0.0231442
49 7.02228 0.0240131
50 7.09216 0.0236923
51 7.15804 0.0226258
52 7.22837 0.0231596
53 7.29503 0.0230315
54 7.36868 0.0228943
55 7.42628 0.022126
56 7.49232 0.0230255
57 7.56353 0.024269
58 7.62881 0.0244039
59 7.69897 0.0247025
60 7.75932 0.0249289
61 7.82702 0.0249898
62 7.88585 0.0249511
63 7.94646 0.0254094
64 8.00474 0.0266244
65 8.06556 0.0278616
66 8.13655 0.028203
67 8.20011 0.0286249
68 8.26767 0.0288858
69 8.32999 0.0292384
70 8.38725 0.0297943
71 8.44747 0.0295232
72 8.50375 0.0290478
73 8.56238 0.0301183
74 8.63221 0.0312086
75 8.68617 0.0321955
76 8.75201 0.033161
77 8.80665 0.032765
78 8.8596 0.032171
79 8.91428 0.0322466
80 8.97396 0.0330154
81 9.0279 0.0335614
82 9.09238 0.0340707
83 9.15573 0.0348532
84 9.21085 0.0352726
85 9.25838 0.0352233
86 9.30894 0.0349283
87 9.37056 0.0344506
88 9.42089 0.0344427
89 9.47765 0.0335608
90 9.53057 0.0334413
91 9.58172 0.0335343
92 9.62927 0.033641
93 9.68113 0.0334754
94 9.72754 0.0335614
95 9.77839 0.0338844
96 9.8217 0.0328182
97 9.87264 0.0336139
98 9.92183 0.0340631
99 9.97305 0.0338051
100 10.013 0.0342228
