
1 0.350618 0
2 0.305673 0.0449454
3 0.273131 0.0416216
4 0.293582 0.0358387
5 0.267352 0.0381925
6 0.260231 0.0319867
7 0.257773 0.0271452
8 0.239646 0.0296856
9 0.242143 0.026299
10 0.237527 0.0239713
11 0.246737 0.0235581
12 0.2576 0.024093
13 0.252796 0.0226771
14 0.256662 0.0213479
15 0.257008 0.0198768
16 0.252204 0.0192037
17 0.253705 0.018101
18 0.26241 0.0191577
19 0.267545 0.0188348
20 0.269892 0.0180218
21 0.26945 0.0171478
22 0.273218 0.0167785
23 0.275217 0.0161565
24 0.273133 0.0156083
25 0.271424 0.0150682
26 0.26741 0.0150232
27 0.267954 0.0144663
28 0.261974 0.0151687
29 0.262266 0.0146392
30 0.259677 0.0143778
31 0.264131 0.0146023
32 0.262591 0.0142222
33 0.26379 0.0138366
34 0.263872 0.0134237
35 0.263451 0.0130413
36 0.260611 0.0129883
37 0.263116 0.0128783
38 0.260055 0.0129032
39 0.261027 0.0126056
40 0.263567 0.0125463
41 0.264358 0.012262
42 0.26375 0.0119819
43 0.262653 0.0117513
44 0.263761 0.0115345
45 0.260716 0.0116792
46 0.257433 0.0118849
47 0.258271 0.0116595
48 0.254484 0.012026
49 0.257722 0.0122149
50 0.257246 0.0119776
51 0.253629 0.0122851
52 0.252675 0.0120842
53 0.250466 0.0120581
54 0.25064 0.011834
55 0.251593 0.0116559
56 0.251633 0.011446
57 0.251319 0.0112478
58 0.250753 0.0110666
59 0.24994 0.0109077
60 0.25008 0.0107253
61 0.250771 0.0105706
62 0.251193 0.0104073
63 0.252593 0.010336
64 0.254164 0.0102939
65 0.251038 0.0106056
66 0.250797 0.0104464
67 0.251023 0.0102918
68 0.251032 0.0101393
69 0.252311 0.0100728
70 0.254309 0.0101269
71 0.253907 0.00999133
72 0.252522 0.00994843
73 0.255128 0.0101514
74 0.253566 0.0101344
75 0.253016 0.0100135
76 0.252883 0.00988175
77 0.251337 0.0098744
78 0.250384 0.00979349
79 0.250511 0.00966957
80 0.250745 0.0095508
81 0.250821 0.00943246
82 0.250444 0.00932435
83 0.250909 0.00922307
84 0.250799 0.00911328
85 0.250945 0.00900663
86 0.250504 0.0089122
87 0.252645 0.00906558
88 0.253085 0.00897276
89 0.254078 0.00892673
90 0.253016 0.00889066
91 0.25483 0.00897774
92 0.254974 0.00888079
93 0.255106 0.00878577
94 0.255443 0.00869832
95 0.254321 0.00867906
96 0.254456 0.00858923
97 0.254298 0.00850168
98 0.255151 0.00845761
99 0.255458 0.00837737
100 0.255567 0.00829389
