         0.5     0.94372     0.89643  0.00886151
         0.6    0.724846    0.650986   0.0159275
         0.7    0.461328    0.444316  0.00719631
         0.8    0.299216    0.284439  0.00645705
         0.9    0.196694    0.200953  0.00365067
           1    0.153308    0.145584  0.00322032
         1.1    0.112228     0.11218  0.00274148
         1.2    0.096462   0.0847764  0.00244978
         1.3    0.051102   0.0690176  0.00174154
         1.4     0.05959   0.0582114  0.00116177
         1.5     0.04693   0.0500264 0.000815484
         1.6    0.043468   0.0420265 0.000941638
         1.7    0.044738   0.0386962 0.000959894
         1.8    0.031026   0.0344525  0.00104576
         1.9    0.038398   0.0297016  0.00112137
           2    0.028908    0.028082 0.000909235
