1 5.39052 nan
2 5.56758 0.125197
3 5.48434 0.107632
4 5.47327 0.0812917
5 5.53623 0.0860236
6 5.57281 0.0790839
7 5.58023 0.068133
8 5.54096 0.0700248
9 5.54048 0.0622458
10 5.50845 0.0637335
11 5.51103 0.0579916
12 5.5274 0.0554213
13 5.5278 0.0511596
14 5.50133 0.0539226
15 5.5449 0.06561
16 5.56574 0.0647359
17 5.54618 0.0638134
18 5.50785 0.070853
19 5.47545 0.0741644
20 5.44649 0.0758993
21 5.43042 0.073967
22 5.44115 0.0713796
23 5.45038 0.0688694
24 5.46397 0.0673284
25 5.49498 0.07142
26 5.49235 0.0687215
27 5.49784 0.0663951
28 5.50471 0.0643787
29 5.50727 0.0622095
30 5.49099 0.0622289
31 5.48149 0.0609426
32 5.49176 0.0598968
33 5.48076 0.0590825
34 5.48253 0.0573713
35 5.49786 0.0577425
36 5.50454 0.0565238
37 5.50107 0.0551029
38 5.50279 0.0536797
39 5.49623 0.0527021
40 5.49401 0.0514315
41 5.4787 0.0524059
42 5.47747 0.0511726
43 5.48295 0.0502751
44 5.47347 0.0500169
45 5.47344 0.0489054
46 5.48221 0.048621
47 5.4862 0.04775
48 5.48866 0.0468185
49 5.48622 0.0459261
50 5.48579 0.0450096
51 5.48221 0.0442688
52 5.47023 0.0450098
53 5.47933 0.0450714
54 5.48226 0.0443318
55 5.48633 0.0437116
56 5.47981 0.0434144
57 5.47525 0.0428915
58 5.46918 0.0425792
59 5.46947 0.0418585
60 5.47132 0.0412018
61 5.47094 0.0405282
62 5.46603 0.0401717
63 5.46076 0.0398775
64 5.46397 0.0393836
65 5.46178 0.038839
66 5.45856 0.0383833
67 5.45766 0.0378211
68 5.46663 0.0383149
69 5.47612 0.038917
70 5.48146 0.0387255
71 5.47807 0.0383282
72 5.48051 0.0378739
73 5.47503 0.0377506
74 5.47407 0.0372526
75 5.47427 0.0367564
76 5.46724 0.03694
77 5.46438 0.0365707
78 5.46601 0.036138
79 5.4709 0.0360112
80 5.4728 0.035611
81 5.47056 0.0352418
82 5.4659 0.0351189
83 5.47319 0.0354447
84 5.47765 0.0353023
85 5.48021 0.0349796
86 5.47601 0.0348247
87 5.47557 0.0344272
88 5.46836 0.034782
89 5.47426 0.0348883
90 5.46999 0.0347618
91 5.47539 0.0347969
92 5.47059 0.0347484
93 5.46991 0.0343813
94 5.47043 0.0340193
95 5.46501 0.0340889
96 5.4639 0.0337521
97 5.46009 0.0336187
98 5.4601 0.0332756
99 5.46385 0.03315
100 5.45931 0.0331279
101 5.46295 0.0329996
102 5.46405 0.0326944
103 5.45706 0.0331151
104 5.45258 0.0330991
105 5.45669 0.0330381
106 5.44994 0.0334093
107 5.44985 0.0330972
108 5.45018 0.0327924
109 5.45163 0.0325236
110 5.44819 0.0324091
111 5.44571 0.0322124
112 5.44288 0.032049
113 5.44347 0.031771
114 5.43516 0.0325609
115 5.43558 0.0322804
116 5.43139 0.0322734
117 5.42834 0.0321411
118 5.4293 0.031883
119 5.42972 0.0316179
120 5.43428 0.0316813
121 5.43251 0.0314686
122 5.43535 0.0313384
123 5.43731 0.031145
124 5.43909 0.0309443
125 5.4398 0.0307049
126 5.44112 0.0304898
127 5.44216 0.0302674
128 5.44204 0.0300312
129 5.4416 0.0298016
130 5.44395 0.0296645
131 5.44307 0.0294511
132 5.44101 0.0292998
133 5.44155 0.0290844
134 5.44055 0.0288844
135 5.44381 0.0288537
136 5.44507 0.0286691
137 5.44958 0.0288121
138 5.45131 0.0286553
139 5.44796 0.0286449
140 5.44932 0.0284729
141 5.44936 0.028271
142 5.44521 0.0283747
143 5.44181 0.0283803
144 5.44157 0.0281841
145 5.44126 0.0279915
146 5.43866 0.0279205
147 5.44053 0.027793
148 5.44032 0.027606
149 5.44311 0.0275613
150 5.4471 0.0276641
