1 16.1539 nan
2 15.3147 0.593403
3 15.4104 0.403236
4 15.2966 0.318071
5 15.3371 0.257024
6 15.2712 0.222478
7 15.0934 0.251892
8 14.9774 0.245683
9 14.9466 0.220313
10 15.0571 0.224319
11 15.0299 0.205568
12 15.1679 0.230142
13 15.1511 0.213053
14 15.1242 0.199528
15 15.0785 0.191389
16 15.0965 0.180278
17 15.0607 0.173194
18 15.0217 0.167905
19 15.0529 0.161926
20 15.0148 0.158231
21 15.0417 0.152953
22 15.004 0.150559
23 14.9792 0.146051
24 14.9743 0.140045
25 14.9 0.15291
26 14.9242 0.148938
27 14.957 0.146983
28 14.9437 0.142336
29 14.9307 0.138021
30 14.9219 0.133697
31 14.9275 0.129499
32 14.9339 0.125609
33 14.9472 0.122507
34 14.9493 0.118923
35 14.9166 0.119955
36 14.9123 0.116699
37 14.8892 0.115807
38 14.9238 0.117804
39 14.9338 0.115206
40 14.9405 0.112523
41 14.9735 0.11452
42 14.9871 0.112591
43 14.9834 0.110032
44 15.008 0.110239
45 14.9936 0.10872
46 14.973 0.108293
47 14.9906 0.107417
48 15.0238 0.110176
49 15.0161 0.108199
50 15.0157 0.106035
51 15.0048 0.104514
52 15.0095 0.10261
53 15.0077 0.100691
54 14.9772 0.103339
55 14.9742 0.101503
56 14.9982 0.102482
57 15.002 0.100757
58 15.0051 0.0990651
59 14.9986 0.0975958
60 14.999 0.0959702
61 14.9972 0.0944154
62 14.9832 0.0939144
63 14.9889 0.0925946
64 14.9891 0.0911481
65 15.0099 0.0920862
66 15.0253 0.0919616
67 15.0169 0.0909704
68 15.014 0.089677
69 14.9937 0.0906615
70 14.9891 0.0894827
71 14.9871 0.0882438
72 14.9808 0.0872444
73 14.9675 0.0870644
74 14.9544 0.0868629
75 14.958 0.0857779
76 14.9648 0.0849218
77 14.9611 0.0838987
78 14.963 0.0828436
79 14.9615 0.0818088
80 14.9545 0.0810816
81 14.9537 0.0800845
82 14.9588 0.0792714
83 14.9696 0.0790431
84 14.9505 0.0803655
85 14.9474 0.0794814
86 14.9549 0.0789071
87 14.9494 0.0781901
88 14.9631 0.0784933
89 14.9627 0.0776123
90 14.9469 0.0783474
91 14.9381 0.0779727
92 14.9356 0.077167
93 14.9415 0.0765656
94 14.9286 0.0768302
95 14.9448 0.0777042
96 14.9506 0.0771093
97 14.9621 0.0771797
98 14.9631 0.0763982
99 14.9594 0.0757172
100 14.9697 0.0756522
101 14.9673 0.0749406
102 14.9672 0.0742059
103 14.9618 0.0736812
104 14.9727 0.0737684
105 14.9635 0.0736334
106 14.9786 0.0744731
107 14.9825 0.0738789
108 14.9995 0.0751241
109 15.0107 0.0752695
110 15.0111 0.0745859
111 15.0125 0.0739282
112 15.0152 0.0733161
113 15.011 0.0727871
114 15.0124 0.0721631
115 15.0088 0.0716256
116 15.0196 0.071813
117 15.0156 0.07131
118 15.0181 0.0707482
119 15.0169 0.0701632
120 15.0103 0.0698914
121 15.0185 0.0698015
122 15.0159 0.0692808
123 15.0135 0.0687595
124 15.0086 0.0683758
125 15.007 0.0678472
126 15.0099 0.0673689
127 15.0004 0.0675002
128 14.9984 0.0670034
129 14.9959 0.0665312
130 14.9908 0.0662143
131 14.9855 0.0659208
132 14.983 0.0654684
133 14.9807 0.0650162
134 14.9821 0.0645475
135 14.9804 0.0640934
136 14.9776 0.0636848
137 14.9743 0.0633007
138 14.9717 0.0628982
139 14.9753 0.0625505
140 14.9722 0.0621831
141 14.9784 0.062058
142 14.977 0.0616387
143 14.9862 0.0618925
144 14.9885 0.0615085
145 15.0033 0.0628237
146 15.0051 0.0624196
147 15.0024 0.0620532
148 15.0069 0.0617988
149 14.9944 0.0626428
150 14.9957 0.0622399
