    0.133333  0.00659722   0.0118047  0.00100954
         0.4    0.135937    0.078355  0.00314924
    0.666667    0.296007    0.214639  0.00529715
    0.933333    0.142535    0.343872  0.00604131
         1.2    0.466493    0.448074  0.00667383
     1.46667    0.610069    0.520798  0.00646216
     1.73333    0.557465     0.49762  0.00645295
           2    0.364583    0.455349  0.00707399
     2.26667    0.399479    0.377931  0.00602119
     2.53333    0.193576    0.283233  0.00714013
         2.8    0.164062    0.202206   0.0049607
     3.06667    0.242882    0.138129  0.00393503
     3.33333   0.0970486   0.0884401  0.00309585
         3.6   0.0430556   0.0493533  0.00225334
     3.86667   0.0199653   0.0199609  0.00143618
     4.13333   0.0102431   0.0150521  0.00123773
         4.4           0  0.00478993 0.000711641
     4.66667           0 0.000393229 0.000128052
     4.93333           0           0           0
         5.2           0           0           0
     5.46667           0           0           0
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
