    0.133333           0   0.0130527  0.00144102
         0.4   0.0569444   0.0739482  0.00365341
    0.666667    0.215278    0.194521  0.00716578
    0.933333    0.497743    0.340964  0.00865689
         1.2    0.585938    0.458427  0.00948078
     1.46667    0.486458    0.502423  0.00813997
     1.73333    0.479861    0.498092  0.00828069
           2    0.279167    0.469446   0.0078973
     2.26667    0.269965    0.380019  0.00891535
     2.53333    0.323958    0.286195   0.0107361
         2.8    0.160069    0.212705  0.00702162
     3.06667    0.178993    0.138895  0.00488493
     3.33333    0.071875   0.0881207  0.00394132
         3.6   0.0616319   0.0536212  0.00297287
     3.86667   0.0522569   0.0217231  0.00204946
     4.13333   0.0175347   0.0124653   0.0013856
         4.4   0.0123264   0.0051331 0.000975416
     4.66667           0 0.000248843 0.000125955
     4.93333           0           0           0
         5.2           0           0           0
     5.46667           0           0           0
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
